recorded_utc,recorded_wib,timestamp_source,event_date,source,url,event_id,event_label,event_text,event_code,event_root_code,actor1,actor2,country,goldstein_scale,num_mentions,num_sources,num_articles,avg_tone,dedup_key,news_id
2025-11-06 20:15:00+00:00,2025-11-06 20:15:00+00:00,DATEADDED_UTC,2025-11-06,chicagotribune.com,https://www.chicagotribune.com/2025/11/06/chicago-immigration-enforcement-raids/,1272840335,PROTESTER 145 CHICAGO,actor1 PROTESTER actor2 CHICAGO event_code 145 event_root_code 14 country US,145,14,PROTESTER,CHICAGO,US,-7.5,8,1,8,-5.19809825673534,1272840335,1272840335
2025-11-06 21:00:00+00:00,2025-11-06 21:00:00+00:00,DATEADDED_UTC,2025-11-06,english.wafa.ps,https://english.wafa.ps/Pages/Details/164160,1272846124,ISRAELI 192 AUTHORITIES,actor1 ISRAELI actor2 AUTHORITIES event_code 192 event_root_code 19 country IS,192,19,ISRAELI,AUTHORITIES,IS,-9.5,10,1,10,-5.18134715025907,1272846124,1272846124
2025-11-06 21:00:00+00:00,2025-11-06 21:00:00+00:00,DATEADDED_UTC,2025-11-06,ibtimes.com.au,https://www.ibtimes.com.au/aukus-just-got-real-australia-made-11-major-announcements-3-days-heres-whats-actually-1861027,1272846370,RAYTHEON 190 AUSTRALIA,actor1 RAYTHEON actor2 AUSTRALIA event_code 190 event_root_code 19 country AS,190,19,RAYTHEON,AUSTRALIA,AS,-10.0,6,1,6,0.7459412022817,1272846370,1272846370
2025-11-06 21:45:00+00:00,2025-11-06 21:45:00+00:00,DATEADDED_UTC,2025-11-06,saharareporters.com,https://saharareporters.com/2025/11/06/police-continue-detain-nnpp-chairmanship-candidate-accused-attacking-niger-governor,1272852443,GOVERNMENT 173 NIGERIA,actor1 GOVERNMENT actor2 NIGERIA event_code 173 event_root_code 17 country NI,173,17,GOVERNMENT,NIGERIA,NI,-5.0,6,1,6,-3.08641975308642,1272852443,1272852443
2025-11-06 22:30:00+00:00,2025-11-06 22:30:00+00:00,DATEADDED_UTC,2025-11-06,techdirt.com,https://www.techdirt.com/2025/11/06/what-really-happened-in-portland-before-trump-deployed-the-national-guard/,1272858822,PORTLAND 175 PROTESTER,actor1 PORTLAND actor2 PROTESTER event_code 175 event_root_code 17 country US,175,17,PORTLAND,PROTESTER,US,-9.0,18,1,18,-9.10721795821474,1272858822,1272858822
2025-11-06 22:45:00+00:00,2025-11-06 22:45:00+00:00,DATEADDED_UTC,2025-11-06,femalefirst.co.uk,http://www.femalefirst.co.uk/royal_family/prince-andrew-ordered-appear-congress-relationship-jeffrey-epstein-1432586.html,1272860262,THE US 173 PAEDOPHILE,actor1 THE US actor2 PAEDOPHILE event_code 173 event_root_code 17 country UK,173,17,THE US,PAEDOPHILE,UK,-5.0,8,1,8,-3.14814814814815,1272860262,1272860262
2025-11-06 23:00:00+00:00,2025-11-06 23:00:00+00:00,DATEADDED_UTC,2025-11-06,baltimoresun.com,https://www.baltimoresun.com/2025/11/06/frustrations-mount-with-baltimore-countys-ice-agreement-why-sign-anything-at-all/,1272861129,AUTHORITIES 120,actor1 AUTHORITIES actor2 event_code 120 event_root_code 12 country US,120,12,AUTHORITIES,,US,-4.0,10,1,10,-2.15897939156036,1272861129,1272861129
2025-11-06 23:00:00+00:00,2025-11-06 23:00:00+00:00,DATEADDED_UTC,2025-11-06,yahoo.com,https://www.yahoo.com/news/articles/trump-says-very-much-charge-220418392.html,1272861217,IRAN 194 A US,actor1 IRAN actor2 A US event_code 194 event_root_code 19 country IR,194,19,IRAN,A US,IR,-10.0,6,1,6,-6.2,1272861217,1272861217
2025-11-06 23:15:00+00:00,2025-11-06 23:15:00+00:00,DATEADDED_UTC,2025-11-06,fox7austin.com,https://www.fox7austin.com/news/ken-paxton-texas-ag-lawsuit-roblox-childrens-safety,1272863313,FIRST STATE 115 COMPANY,actor1 FIRST STATE actor2 COMPANY event_code 115 event_root_code 11 country US,115,11,FIRST STATE,COMPANY,US,-2.0,6,1,6,-0.85106382978724,1272863313,1272863313
2025-11-06 23:30:00+00:00,2025-11-06 23:30:00+00:00,DATEADDED_UTC,2025-11-06,signalscv.com,https://signalscv.com/2025/11/pelosi-announces-retirement-from-congress/,1272864393,CONGRESS 120,actor1 CONGRESS actor2 event_code 120 event_root_code 12 country US,120,12,CONGRESS,,US,-4.0,10,1,10,-0.54495912806539,1272864393,1272864393
2025-11-06 23:45:00+00:00,2025-11-06 23:45:00+00:00,DATEADDED_UTC,2025-11-06,kvrr.com,https://www.kvrr.com/2025/11/06/former-republican-lawmaker-challenges-north-dakota-law-on-false-political-ads/,1272865340,112 ATTORNEY GENERAL,actor1 actor2 ATTORNEY GENERAL event_code 112 event_root_code 11 country US,112,11,,ATTORNEY GENERAL,US,-2.0,20,2,20,-6.994137209369,1272865340,1272865340
2025-11-06 23:45:00+00:00,2025-11-06 23:45:00+00:00,DATEADDED_UTC,2025-11-06,koat.com,https://www.koat.com/article/new-mexico-snap-benefits-special-session-2025/69279940,1272865679,GOVERNOR 160 BRAZIL,actor1 GOVERNOR actor2 BRAZIL event_code 160 event_root_code 16 country BR,160,16,GOVERNOR,BRAZIL,BR,-4.0,8,1,8,3.9080459770115,1272865679,1272865679
2025-11-06 23:45:00+00:00,2025-11-06 23:45:00+00:00,DATEADDED_UTC,2025-11-06,narrominenewsonline.com.au,https://www.narrominenewsonline.com.au/story/9106204/film-review-train-dreams-with-joel-edgerton-rates-highly/,1272866210,WASHINGTON 193 DESTROYER,actor1 WASHINGTON actor2 DESTROYER event_code 193 event_root_code 19 country CH,193,19,WASHINGTON,DESTROYER,CH,-10.0,30,3,30,0.769019313742697,1272866210,1272866210
2025-11-07 00:30:00+00:00,2025-11-07 00:30:00+00:00,DATEADDED_UTC,2025-11-07,ktvz.com,https://ktvz.com/politics/cnn-us-politics/2025/11/06/senators-push-toward-deal-to-end-shutdown-as-final-sticking-points-remain/,1272874253,SENATE 120,actor1 SENATE actor2 event_code 120 event_root_code 12 country US,120,12,SENATE,,US,-4.0,10,1,10,0.33039647577092,1272874253,1272874253
2025-11-07 01:15:00+00:00,2025-11-07 01:15:00+00:00,DATEADDED_UTC,2025-11-07,atvtoday.co.uk,https://www.atvtoday.co.uk/270003-bbc/,1272881603,INTELLIGENCE OFFICER 160,actor1 INTELLIGENCE OFFICER actor2 event_code 160 event_root_code 16 country SP,160,16,INTELLIGENCE OFFICER,,SP,-4.0,6,1,6,0.0,1272881603,1272881603
2025-11-07 02:00:00+00:00,2025-11-07 02:00:00+00:00,DATEADDED_UTC,2025-11-07,fox13news.com,https://www.fox13news.com/news/democratic-race-governor-takes-shape-after-tuesdays-blowouts,1272886673,TERRORIST 190 ORLANDO,actor1 TERRORIST actor2 ORLANDO event_code 190 event_root_code 19 country US,190,19,TERRORIST,ORLANDO,US,-10.0,6,1,6,0.0,1272886673,1272886673
2025-11-07 02:15:00+00:00,2025-11-07 02:15:00+00:00,DATEADDED_UTC,2025-11-07,catholicworldreport.com,https://www.catholicworldreport.com/2025/11/06/prosecutors-claim-kansas-city-diocesan-staffer-stole-150000-from-scholarship-fund/,1272887730,DIOCESE 173 ATTORNEY,actor1 DIOCESE actor2 ATTORNEY event_code 173 event_root_code 17 country US,173,17,DIOCESE,ATTORNEY,US,-5.0,7,1,7,-2.0979020979021,1272887730,1272887730
2025-11-07 02:30:00+00:00,2025-11-07 02:30:00+00:00,DATEADDED_UTC,2025-11-07,switzer.com.au,https://switzer.com.au/the-experts/catherine-gascoigne/supreme-court-begins-hearings-on-whether-trumps-tariffs-are-legal-or-bunk-whats-at-stake/,1272890046,SUPREME COURT 131,actor1 SUPREME COURT actor2 event_code 131 event_root_code 13 country US,131,13,SUPREME COURT,,US,-5.8,10,1,10,0.1194743130227,1272890046,1272890046
2025-11-07 02:45:00+00:00,2025-11-07 02:45:00+00:00,DATEADDED_UTC,2025-11-07,westword.com,https://www.westword.com/news/colorado-latinos-want-to-rein-in-ice-before-midterms-40802056/,1272891540,110 MILITARY,actor1 actor2 MILITARY event_code 110 event_root_code 11 country US,110,11,,MILITARY,US,-2.0,10,1,10,-2.14285714285715,1272891540,1272891540
2025-11-07 03:15:00+00:00,2025-11-07 03:15:00+00:00,DATEADDED_UTC,2025-11-07,kxly920.com,https://kxly920.com/2025/11/06/judge-orders-trump-administration-to-fund-full-snap-benefits-rebukes-trump/,1272894677,JUDGE 111 ADMINISTRATION,actor1 JUDGE actor2 ADMINISTRATION event_code 111 event_root_code 11 country,111,11,JUDGE,ADMINISTRATION,,-2.0,5,1,5,-5.71428571428571,1272894677,1272894677
2025-11-07 04:00:00+00:00,2025-11-07 04:00:00+00:00,DATEADDED_UTC,2025-11-07,kwtx.com,https://www.kwtx.com/2025/11/06/former-elk-volunteer-firefighter-indicted-sexual-assault-teenager/,1272898762,FIREFIGHTER 173,actor1 FIREFIGHTER actor2 event_code 173 event_root_code 17 country US,173,17,FIREFIGHTER,,US,-5.0,6,1,6,-9.39226519337019,1272898762,1272898762
2025-11-07 04:00:00+00:00,2025-11-07 04:00:00+00:00,DATEADDED_UTC,2025-11-07,chroniclelive.co.uk,https://www.chroniclelive.co.uk/news/north-east-news/newcastle-man-used-aerosol-can-32826647,1272898897,JUDGE 172 PRISON,actor1 JUDGE actor2 PRISON event_code 172 event_root_code 17 country,172,17,JUDGE,PRISON,,-5.0,5,1,5,-6.12244897959184,1272898897,1272898897
2025-11-07 04:30:00+00:00,2025-11-07 04:30:00+00:00,DATEADDED_UTC,2025-11-07,10tv.com,https://www.10tv.com/article/news/investigations/10-investigates/judge-temporarily-shuts-down-hilltop-event-spaces-complaints-sullivant-avenue/530-ea543bfb-796a-415a-aec9-1594b5401d2d,1272902373,UNITED STATES 112 POLICE,actor1 UNITED STATES actor2 POLICE event_code 112 event_root_code 11 country US,112,11,UNITED STATES,POLICE,US,-2.0,8,1,8,-0.98522167487685,1272902373,1272902373
2025-11-07 05:15:00+00:00,2025-11-07 05:15:00+00:00,DATEADDED_UTC,2025-11-07,cbs2iowa.com,https://cbs2iowa.com/news/local/lawsuit-against-former-pollster-ann-selzer-dismissed-by-federal-judge,1272906297,PRESIDENT 115,actor1 PRESIDENT actor2 event_code 115 event_root_code 11 country US,115,11,PRESIDENT,,US,-2.0,6,1,6,-1.04166666666667,1272906297,1272906297
2025-11-07 06:15:00+00:00,2025-11-07 06:15:00+00:00,DATEADDED_UTC,2025-11-07,kyivpost.com,https://www.kyivpost.com/post/63806,1272913380,UKRAINE 190 RUSSIAN,actor1 UKRAINE actor2 RUSSIAN event_code 190 event_root_code 19 country UP,190,19,UKRAINE,RUSSIAN,UP,-10.0,7,1,7,-5.71992110453649,1272913380,1272913380
2025-11-07 06:30:00+00:00,2025-11-07 06:30:00+00:00,DATEADDED_UTC,2025-11-07,ynetnews.com,https://www.ynetnews.com/opinions-analysis/article/skpkp11i111e,1272914764,ISRAELI 110 IRAN,actor1 ISRAELI actor2 IRAN event_code 110 event_root_code 11 country IS,110,11,ISRAELI,IRAN,IS,-2.0,10,1,10,-4.24966799468792,1272914764,1272914764
2025-11-07 06:45:00+00:00,2025-11-07 06:45:00+00:00,DATEADDED_UTC,2025-11-07,eastbaytimes.com,https://www.eastbaytimes.com/2025/11/06/san-jose-police-offer-10000-for-information-leading-to-arrest-of-homicide-suspect/,1272916520,AUTHORITIES 193,actor1 AUTHORITIES actor2 event_code 193 event_root_code 19 country MX,193,19,AUTHORITIES,,MX,-10.0,6,1,6,-9.28571428571433,1272916520,1272916520
2025-11-07 08:00:00+00:00,2025-11-07 08:00:00+00:00,DATEADDED_UTC,2025-11-07,moneycontrol.com,https://www.moneycontrol.com/news/india/which-stanzas-were-dropped-from-vande-matram-in-1937-why-pm-modi-is-targeting-congress-13659578.html,1272925846,CONGRESS 120,actor1 CONGRESS actor2 event_code 120 event_root_code 12 country IN,120,12,CONGRESS,,IN,-4.0,5,1,5,-1.08527131782945,1272925846,1272925846
2025-11-07 09:00:00+00:00,2025-11-07 09:00:00+00:00,DATEADDED_UTC,2025-11-07,swissinfo.ch,https://www.swissinfo.ch/eng/swiss-politics/should-switzerland-replace-compulsory-military-service-with-citizen-service/90289157,1272933694,PARLIAMENT 127,actor1 PARLIAMENT actor2 event_code 127 event_root_code 12 country SZ,127,12,PARLIAMENT,,SZ,-5.0,10,1,10,-0.68965517241379,1272933694,1272933694
2025-11-07 09:15:00+00:00,2025-11-07 09:15:00+00:00,DATEADDED_UTC,2025-11-07,economictimes.indiatimes.com,https://economictimes.indiatimes.com/news/international/us/erika-kirk-receives-inaugural-charlie-kirk-legacy-award-vows-to-keep-speaking-truth-in-an-emotional-tribute-to-late-husband/articleshow/125154478.cms,1272936191,UTAH 190 ACTIVIST,actor1 UTAH actor2 ACTIVIST event_code 190 event_root_code 19 country US,190,19,UTAH,ACTIVIST,US,-10.0,10,1,10,7.90378006872856,1272936191,1272936191
2025-11-07 09:45:00+00:00,2025-11-07 09:45:00+00:00,DATEADDED_UTC,2025-11-07,thehitavada.com,https://www.thehitavada.com/Encyc/2025/11/7/ajit-pawars-son-lands-in-trouble-over-rs-300-cr-deal.html,1272939456,MINIST 130,actor1 MINIST actor2 event_code 130 event_root_code 13 country IN,130,13,MINIST,,IN,-4.4,5,1,5,-2.711157455683,1272939456,1272939456
2025-11-07 10:15:00+00:00,2025-11-07 10:15:00+00:00,DATEADDED_UTC,2025-11-07,politico.eu,https://www.politico.eu/article/drones-plague-belgium-airports-crisis-skies-traffic/,1272943902,EUROPEAN 112 RUSSIA,actor1 EUROPEAN actor2 RUSSIA event_code 112 event_root_code 11 country BE,112,11,EUROPEAN,RUSSIA,BE,-2.0,10,1,10,-3.70370370370371,1272943902,1272943902
2025-11-07 12:30:00+00:00,2025-11-07 12:30:00+00:00,DATEADDED_UTC,2025-11-07,globalsecurity.org,https://www.globalsecurity.org/wmd/library/news/ukraine/2025/11/ukraine-251106-sputnik01.htm,1272966113,RUSSIAN 193 DEFENSE FORCE,actor1 RUSSIAN actor2 DEFENSE FORCE event_code 193 event_root_code 19 country RS,193,19,RUSSIAN,DEFENSE FORCE,RS,-10.0,10,1,10,-4.78723404255319,1272966113,1272966113
2025-11-07 12:30:00+00:00,2025-11-07 12:30:00+00:00,DATEADDED_UTC,2025-11-07,globenewswire.com,https://www.globenewswire.com/news-release/2025/11/07/3183539/0/en/GenVivo-to-Present-Phase-1-Trial-Results-for-GEN2-A-Personalizing-Systemic-Cancer-Immunotherapy-at-the-2025-Society-for-Immunotherapy-of-Cancer-SITC-Annual-Meeting.html,1272966196,SAN MARINO 190 CALIF,actor1 SAN MARINO actor2 CALIF event_code 190 event_root_code 19 country,190,19,SAN MARINO,CALIF,,-10.0,5,1,5,-3.32068311195446,1272966196,1272966196
2025-11-07 13:45:00+00:00,2025-11-07 13:45:00+00:00,DATEADDED_UTC,2025-11-07,cnn.com,https://www.cnn.com/2025/11/07/europe/russian-foreign-minister-sergey-lavrov-absence-intl,1272977769,RUSSIA 125 MOSCOW,actor1 RUSSIA actor2 MOSCOW event_code 125 event_root_code 12 country RS,125,12,RUSSIA,MOSCOW,RS,-5.0,5,1,5,-1.27118644067797,1272977769,1272977769
2025-11-07 14:15:00+00:00,2025-11-07 14:15:00+00:00,DATEADDED_UTC,2025-11-07,navaltoday.com,https://www.navaltoday.com/2025/11/07/four-defense-giants-unite-to-work-on-combat-systems-for-aukus-submarines/,1272982394,NAVAL 111,actor1 NAVAL actor2 event_code 111 event_root_code 11 country AS,111,11,NAVAL,,AS,-2.0,5,1,5,2.29885057471264,1272982394,1272982394
2025-11-07 14:45:00+00:00,2025-11-07 14:45:00+00:00,DATEADDED_UTC,2025-11-07,tribuneindia.com,https://www.tribuneindia.com/news/chandigarh/armed-forces-capability-during-op-sindoor-shocked-the-world-punjab-governor/,1272986703,CHINA 130 PAKISTAN,actor1 CHINA actor2 PAKISTAN event_code 130 event_root_code 13 country CH,130,13,CHINA,PAKISTAN,CH,-4.4,6,1,6,-1.74520069808028,1272986703,1272986703
2025-11-07 14:45:00+00:00,2025-11-07 14:45:00+00:00,DATEADDED_UTC,2025-11-07,thenationonlineng.net,https://thenationonlineng.net/tinubu-urges-global-allies-to-stand-with-nigeria-in-intensified-war-against-terrorism/,1272987163,PRESIDENT 130,actor1 PRESIDENT actor2 event_code 130 event_root_code 13 country NI,130,13,PRESIDENT,,NI,-4.4,5,1,5,4.18679549114332,1272987163,1272987163
2025-11-07 14:45:00+00:00,2025-11-07 14:45:00+00:00,DATEADDED_UTC,2025-11-07,middle-east-online.com,https://www.middle-east-online.com/en/iraq%E2%80%99s-khazali-us-designated-terrorist-rebranding-politician,1272988089,THE US 190 IRANIAN,actor1 THE US actor2 IRANIAN event_code 190 event_root_code 19 country IR,190,19,THE US,IRANIAN,IR,-10.0,6,1,6,-5.00595947556615,1272988089,1272988089
2025-11-07 16:45:00+00:00,2025-11-07 16:45:00+00:00,DATEADDED_UTC,2025-11-07,freepressjournal.in,https://www.freepressjournal.in/world/germany-nurse-jailed-for-killing-10-patients-to-reduce-workload-during-night-shifts,1273006720,PROSECUTOR 112,actor1 PROSECUTOR actor2 event_code 112 event_root_code 11 country GM,112,11,PROSECUTOR,,GM,-2.0,10,1,10,-10.2564102564103,1273006720,1273006720
2025-11-07 17:00:00+00:00,2025-11-07 17:00:00+00:00,DATEADDED_UTC,2025-11-07,liverpoolecho.co.uk,https://www.liverpoolecho.co.uk/news/liverpool-news/italian-takeaway-faces-licence-review-32834151,1273008857,GOVERNMENT 172 BUSINESS,actor1 GOVERNMENT actor2 BUSINESS event_code 172 event_root_code 17 country UK,172,17,GOVERNMENT,BUSINESS,UK,-5.0,15,1,10,-5.33333333333333,1273008857,1273008857
2025-11-07 17:15:00+00:00,2025-11-07 17:15:00+00:00,DATEADDED_UTC,2025-11-07,wlj.net,https://www.wlj.net/judge-denies-injunction-on-wolf-removal/,1273011078,KING 120 WASHINGTON,actor1 KING actor2 WASHINGTON event_code 120 event_root_code 12 country US,120,12,KING,WASHINGTON,US,-4.0,6,1,6,-1.19047619047619,1273011078,1273011078
2025-11-07 17:15:00+00:00,2025-11-07 17:15:00+00:00,DATEADDED_UTC,2025-11-07,surinametimes.com,https://www.surinametimes.com/artikel/hezbollah-says-it-has-a-legitimate-right-to-defend-itself-against-israel,1273011275,LEBANON 112 PRIME MINISTER,actor1 LEBANON actor2 PRIME MINISTER event_code 112 event_root_code 11 country LE,112,11,LEBANON,PRIME MINISTER,LE,-2.0,5,1,5,-7.80141843971631,1273011275,1273011275
2025-11-07 18:00:00+00:00,2025-11-07 18:00:00+00:00,DATEADDED_UTC,2025-11-07,freepressjournal.in,https://www.freepressjournal.in/pune/ajit-pawar-should-resign-for-fair-inquiry-says-eknath-khadse-on-punes-mundhwa-mahar-watan-land-row-involving-parth-pawar,1273018043,MINIST 1014,actor1 MINIST actor2 event_code 1014 event_root_code 10 country IN,1014,10,MINIST,,IN,-5.0,6,1,6,-1.31233595800525,1273018043,1273018043
2025-11-07 18:00:00+00:00,2025-11-07 18:00:00+00:00,DATEADDED_UTC,2025-11-07,nrtoday.com,https://www.nrtoday.com/news/environment/pacificorp-warns-of-bankruptcy-risk/article_0642db76-729b-4cdf-8e59-b1903197b705.html,1273018681,UNITED STATES 100 JUDGE,actor1 UNITED STATES actor2 JUDGE event_code 100 event_root_code 10 country US,100,10,UNITED STATES,JUDGE,US,-5.0,6,1,6,-4.04354587869362,1273018681,1273018681
2025-11-07 18:15:00+00:00,2025-11-07 18:15:00+00:00,DATEADDED_UTC,2025-10-08,nbcnews.com,https://www.nbcnews.com/politics/politics-news/iran-plotted-assassinate-israels-ambassador-mexico-us-israeli-official-rcna242595,1273019851,NEW YORK 173 RUSSIAN,actor1 NEW YORK actor2 RUSSIAN event_code 173 event_root_code 17 country US,173,17,NEW YORK,RUSSIAN,US,-5.0,8,1,8,-6.92124105011933,1273019851,1273019851
2025-11-07 18:15:00+00:00,2025-11-07 18:15:00+00:00,DATEADDED_UTC,2025-11-07,nbcnews.com,https://www.nbcnews.com/politics/politics-news/iran-plotted-assassinate-israels-ambassador-mexico-us-israeli-official-rcna242595,1273020492,IRAN 186 ISRAEL,actor1 IRAN actor2 ISRAEL event_code 186 event_root_code 18 country IR,186,18,IRAN,ISRAEL,IR,-10.0,8,1,8,-6.92124105011933,1273020492,1273020492
2025-11-07 18:15:00+00:00,2025-11-07 18:15:00+00:00,DATEADDED_UTC,2025-11-07,fairobserver.com,https://www.fairobserver.com/world-news/middle-east-news/after-years-of-occupation-was-october-7-a-disastrous-blunder/,1273020531,ISRAEL 190 WEST BANK,actor1 ISRAEL actor2 WEST BANK event_code 190 event_root_code 19 country WE,190,19,ISRAEL,WEST BANK,WE,-10.0,10,1,10,-7.56437768240339,1273020531,1273020531
2025-11-07 18:15:00+00:00,2025-11-07 18:15:00+00:00,DATEADDED_UTC,2025-11-07,theguardian.com,https://www.theguardian.com/world/2025/nov/07/iran-assassination-plot-israel-ambassador-mexico,1273020547,ISRAELI 112 IRAN,actor1 ISRAELI actor2 IRAN event_code 112 event_root_code 11 country AR,112,11,ISRAELI,IRAN,AR,-2.0,6,1,6,-6.31970260223048,1273020547,1273020547
2025-11-07 18:30:00+00:00,2025-11-07 18:30:00+00:00,DATEADDED_UTC,2025-11-07,independent.co.uk,https://www.independent.co.uk/asia/china/china-marriage-certificate-couples-wedding-b2860847.html,1273022752,GOVERNMENT 192,actor1 GOVERNMENT actor2 event_code 192 event_root_code 19 country CH,192,19,GOVERNMENT,,CH,-9.5,5,1,5,5.37815126050421,1273022752,1273022752
2025-11-07 18:30:00+00:00,2025-11-07 18:30:00+00:00,DATEADDED_UTC,2025-11-07,yahoo.com,https://www.yahoo.com/news/articles/north-carolina-man-serve-16-045900468.html,1273023016,ATTORNEY 124,actor1 ATTORNEY actor2 event_code 124 event_root_code 12 country US,124,12,ATTORNEY,,US,-4.0,6,1,6,-6.48464163822526,1273023016,1273023016
2025-11-07 18:45:00+00:00,2025-11-07 18:45:00+00:00,DATEADDED_UTC,2025-11-07,columbian.com,https://www.columbian.com/news/2025/nov/07/letter-protests-are-patriotic/,1273026046,AMERICAN 141 BRITISH,actor1 AMERICAN actor2 BRITISH event_code 141 event_root_code 14 country US,141,14,AMERICAN,BRITISH,US,-6.5,8,1,8,-5.05050505050504,1273026046,1273026046
2025-11-07 21:00:00+00:00,2025-11-07 21:00:00+00:00,DATEADDED_UTC,2025-11-07,yahoo.com,https://www.yahoo.com/news/articles/alabama-man-convicted-2022-panama-105807039.html,1273046138,ALABAMA 173 PROSECUTOR,actor1 ALABAMA actor2 PROSECUTOR event_code 173 event_root_code 17 country US,173,17,ALABAMA,PROSECUTOR,US,-5.0,8,1,8,-11.038961038961,1273046138,1273046138
2025-11-07 21:30:00+00:00,2025-11-07 21:30:00+00:00,DATEADDED_UTC,2025-11-07,eng.kavkaz-uzel.eu,https://www.eng.kavkaz-uzel.eu/articles/69528,1273049489,PROTESTER 144,actor1 PROTESTER actor2 event_code 144 event_root_code 14 country GG,144,14,PROTESTER,,GG,-7.5,8,1,8,-10.2040816326531,1273049489,1273049489
2025-11-07 21:45:00+00:00,2025-11-07 21:45:00+00:00,DATEADDED_UTC,2025-11-07,kyuk.org,https://www.kyuk.org/alaska-state-news/2025-11-07/alaska-supreme-court-orders-disgraced-former-federal-judge-kindred-disbarred,1273051873,ALASKA 100 DISTRICT COURT,actor1 ALASKA actor2 DISTRICT COURT event_code 100 event_root_code 10 country US,100,10,ALASKA,DISTRICT COURT,US,-5.0,6,1,6,-5.92334494773519,1273051873,1273051873
2025-11-07 22:00:00+00:00,2025-11-07 22:00:00+00:00,DATEADDED_UTC,2025-11-07,theblaze.com,https://www.theblaze.com/news/exclusive-ice-rounds-up-pedophiles-rapist-other-illegal-offenders-some-of-the-worst-crimes-imaginable,1273053782,TEXAS 173 MEXICAN,actor1 TEXAS actor2 MEXICAN event_code 173 event_root_code 17 country MX,173,17,TEXAS,MEXICAN,MX,-5.0,6,1,6,-15.6398104265403,1273053782,1273053782
2025-11-07 23:45:00+00:00,2025-11-07 23:45:00+00:00,DATEADDED_UTC,2025-11-07,abc57.com,https://www.abc57.com/news/editing-federal-employees-emails-to-blame-democrats-for-shutdown-violated-their-first-amendment-rights-judge-says,1273063665,JUDGE 111 ADMINISTRATION,actor1 JUDGE actor2 ADMINISTRATION event_code 111 event_root_code 11 country US,111,11,JUDGE,ADMINISTRATION,US,-2.0,8,1,8,-5.39568345323741,1273063665,1273063665
2025-11-08 00:15:00+00:00,2025-11-08 00:15:00+00:00,DATEADDED_UTC,2025-11-08,news.berkeley.edu,https://news.berkeley.edu/2025/11/07/how-crowdsourcing-and-phone-cameras-could-help-bring-fallen-soldiers-home/,1273069474,FIGHTER PLANE 151 EUROPE,actor1 FIGHTER PLANE actor2 EUROPE event_code 151 event_root_code 15 country IT,151,15,FIGHTER PLANE,EUROPE,IT,-7.2,5,1,5,-0.06064281382656,1273069474,1273069474
2025-11-08 00:45:00+00:00,2025-11-08 00:45:00+00:00,DATEADDED_UTC,2025-11-08,thereflector.com,"http://www.thereflector.com/stories/john-braun-commentary-the-continuing-insanity-of-the-homelessness-emergency,390695",1273073985,ATTORNEY 115 SEATTLE,actor1 ATTORNEY actor2 SEATTLE event_code 115 event_root_code 11 country VM,115,11,ATTORNEY,SEATTLE,VM,-2.0,10,1,10,-5.69476082004555,1273073985,1273073985
2025-11-08 00:45:00+00:00,2025-11-08 00:45:00+00:00,DATEADDED_UTC,2025-11-08,thereflector.com,"http://www.thereflector.com/stories/john-braun-commentary-the-continuing-insanity-of-the-homelessness-emergency,390695",1273073986,ATTORNEY 192 SAIGON,actor1 ATTORNEY actor2 SAIGON event_code 192 event_root_code 19 country VM,192,19,ATTORNEY,SAIGON,VM,-9.5,6,1,6,-5.69476082004555,1273073986,1273073986
2025-11-08 01:15:00+00:00,2025-11-08 01:15:00+00:00,DATEADDED_UTC,2025-11-08,capitalgazette.com,https://www.capitalgazette.com/2025/11/07/wicomico-county-attempted-murder-sentencing/,1273078587,UNITED STATES 190 PROSECUTOR,actor1 UNITED STATES actor2 PROSECUTOR event_code 190 event_root_code 19 country US,190,19,UNITED STATES,PROSECUTOR,US,-10.0,6,1,6,-10.4166666666666,1273078587,1273078587
2025-11-08 02:15:00+00:00,2025-11-08 02:15:00+00:00,DATEADDED_UTC,2025-11-08,globalsecurity.org,https://www.globalsecurity.org/military/world/war/russo-ukraine-2025-11-07.htm,1273084299,RUSSIAN 190 UKRAINIAN,actor1 RUSSIAN actor2 UKRAINIAN event_code 190 event_root_code 19 country OS,190,19,RUSSIAN,UKRAINIAN,OS,-10.0,5,1,5,-7.55879059350504,1273084299,1273084299
2025-11-08 03:15:00+00:00,2025-11-08 03:15:00+00:00,DATEADDED_UTC,2025-11-08,ghanaweb.com,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Docket-against-Afenyo-Markin-ready-Deputy-AG-2008581,1273089481,JUDICIARY 180 POLICE OFFICER,actor1 JUDICIARY actor2 POLICE OFFICER event_code 180 event_root_code 18 country GH,180,18,JUDICIARY,POLICE OFFICER,GH,-9.0,8,1,8,-3.7117903930131,1273089481,1273089481
2025-11-08 03:45:00+00:00,2025-11-08 03:45:00+00:00,DATEADDED_UTC,2025-11-08,townhall.com,https://townhall.com/tipsheet/amy-curtis/2025/11/07/supreme-court-snap-payments-n2666151,1273092045,SUPREME COURT 100,actor1 SUPREME COURT actor2 event_code 100 event_root_code 10 country US,100,10,SUPREME COURT,,US,-5.0,10,1,10,-1.18243243243243,1273092045,1273092045
